Customer ID,Region,State,City,Postal Code,AddressID
FM-14380,Central,Texas,Amarillo,79109,A003806
MP-17965,East,Connecticut,Middletown,6457,A003807
HR-14830,East,New York,New York City,10035,A003808
BW-11065,East,Pennsylvania,Philadelphia,19120,A003809
MS-17710,West,California,Fresno,93727,A003810
SJ-20125,South,Tennessee,Franklin,37064,A003811
VS-21820,South,North Carolina,Raleigh,27604,A003812
DK-13090,East,Maryland,Clinton,20735,A003813
MG-17680,West,California,Los Angeles,90049,A003814
DP-13390,West,Nevada,North Las Vegas,89031,A003815
CJ-12010,West,California,San Francisco,94109,A003816
CW-11905,East,Rhode Island,Cranston,2920,A003817
GW-14605,South,Tennessee,Jackson,38301,A003818
PP-18955,East,Delaware,Newark,19711,A003819
PW-19030,West,California,Los Angeles,90036,A003820
PW-19030,East,New York,Rome,13440,A003821
CY-12745,Central,Illinois,Chicago,60610,A003822
BW-11110,West,California,San Diego,92105,A003823
MB-18085,Central,Texas,Houston,77036,A003824
CR-12820,South,Florida,West Palm Beach,33407,A003825
EB-14110,West,California,Los Angeles,90045,A003826
SH-19975,West,Washington,Seattle,98103,A003827
CV-12295,Central,Iowa,Des Moines,50315,A003828
AT-10735,East,New York,New York City,10024,A003829
AG-10390,South,Virginia,Arlington,22204,A003830
GM-14500,Central,Texas,Pharr,78577,A003831
JK-15205,South,Virginia,Arlington,22204,A003832
DW-13540,Central,Texas,Houston,77070,A003833
AS-10090,Central,Texas,Irving,75061,A003834
TS-21205,Central,Illinois,Chicago,60653,A003835
SM-20320,West,California,Los Angeles,90049,A003836
BH-11710,South,Mississippi,Hattiesburg,39401,A003837
LW-16825,East,New York,New York City,10024,A003838
JA-15970,East,Ohio,Cuyahoga Falls,44221,A003839
KA-16525,West,Washington,Seattle,98103,A003840
TG-21310,West,Arizona,Mesa,85204,A003841
DB-13360,West,Utah,Salt Lake City,84106,A003842
LS-17245,West,California,Los Angeles,90045,A003843
MO-17950,South,North Carolina,Jacksonville,28540,A003844
CA-11965,East,Ohio,Lakewood,44107,A003845
DB-12910,West,California,Lake Forest,92630,A003846
DK-12835,West,Oregon,Portland,97206,A003847
EB-14170,South,North Carolina,Charlotte,28205,A003848
DR-12940,Central,Illinois,Aurora,60505,A003849
JS-15685,East,Pennsylvania,Philadelphia,19140,A003850
LC-16870,West,Colorado,Thornton,80229,A003851
JP-15520,West,California,Davis,95616,A003852
TS-21655,South,Arkansas,Fayetteville,72701,A003853
NM-18445,East,New York,New York City,10011,A003854
EH-14125,East,West Virginia,Wheeling,26003,A003855
DC-12850,South,Tennessee,Memphis,38109,A003856
DO-13645,Central,Texas,Houston,77036,A003857
LS-16975,Central,Texas,Dallas,75217,A003858
RW-19630,West,California,San Francisco,94122,A003859
RD-19720,West,California,Morgan Hill,95037,A003860
RB-19570,Central,Illinois,Saint Charles,60174,A003861
JE-15715,East,Ohio,Cleveland,44105,A003862
PO-19195,East,Pennsylvania,Philadelphia,19140,A003863
JK-16120,Central,Texas,Garland,75043,A003864
JP-16135,West,California,San Diego,92024,A003865
Dp-13240,East,Connecticut,Waterbury,6708,A003866
JB-16000,East,Maryland,Columbia,21044,A003867
PP-18955,South,Florida,Hollywood,33021,A003868
RF-19840,South,Virginia,Springfield,22153,A003869
KH-16330,East,New York,New York City,10035,A003870
EM-14200,Central,Texas,Dallas,75217,A003871
DK-12835,East,New York,New York City,10024,A003872
MC-17425,West,Oregon,Portland,97206,A003873
RW-19540,West,California,Brentwood,94513,A003874
DS-13180,West,California,San Diego,92037,A003875
GA-14725,Central,Texas,Dallas,75081,A003876
SC-20380,Central,Texas,El Paso,79907,A003877
KD-16345,East,New York,New York City,10035,A003878
KH-16330,East,Massachusetts,Revere,2151,A003879
GG-14650,West,California,Chico,95928,A003880
JS-15685,South,Florida,Miramar,33023,A003881
BP-11095,West,California,Los Angeles,90049,A003882
CC-12610,West,Colorado,Denver,80219,A003883
SP-20860,East,Pennsylvania,Philadelphia,19134,A003884
JK-15625,South,Mississippi,Jackson,39212,A003885
CC-12100,West,California,Los Angeles,90045,A003886
DP-13000,Central,Texas,Houston,77095,A003887
SF-20065,East,New Jersey,Clifton,7011,A003888
EH-13765,Central,Illinois,Chicago,60623,A003889
DN-13690,West,Washington,Seattle,98115,A003890
PJ-19015,East,New York,Long Beach,11561,A003891
MA-17560,Central,Wisconsin,Sheboygan,53081,A003892
VM-21835,South,Florida,Boca Raton,33433,A003893
MM-18055,West,Colorado,Aurora,80013,A003894
CR-12580,West,California,San Diego,92037,A003895
BS-11365,West,Washington,Seattle,98105,A003896
RD-19585,Central,Iowa,Dubuque,52001,A003897
KD-16270,West,California,Los Angeles,90032,A003898
AA-10645,East,Massachusetts,Lowell,1852,A003899
MC-18100,West,Washington,Marysville,98270,A003900
AA-10645,Central,Oklahoma,Oklahoma City,73120,A003901
QJ-19255,East,Pennsylvania,Philadelphia,19134,A003902
JM-16195,West,Colorado,Aurora,80013,A003903
TB-21625,East,New York,New York City,10009,A003904
NF-18595,East,Ohio,Lancaster,43130,A003905
BF-11020,West,California,Modesto,95351,A003906
NP-18670,Central,Missouri,Saint Louis,63116,A003907
HM-14860,Central,Texas,Dallas,75217,A003908
DM-13525,East,New York,New York City,10035,A003909
JF-15565,Central,Texas,San Antonio,78207,A003910
NM-18520,Central,Texas,Amarillo,79109,A003911
AG-10270,East,Massachusetts,Lawrence,1841,A003912
BF-11275,South,Georgia,Columbus,31907,A003913
JC-15775,West,California,Los Angeles,90032,A003914
PV-18985,East,Massachusetts,Cambridge,2138,A003915
DO-13645,West,Utah,Salt Lake City,84106,A003916
HA-14905,East,New York,New York City,10035,A003917
SH-20395,East,Ohio,Cuyahoga Falls,44221,A003918
JM-16195,South,North Carolina,Wilmington,28403,A003919
DK-13225,East,New York,New York City,10035,A003920
CM-12715,East,Pennsylvania,Philadelphia,19140,A003921
BF-10975,East,New York,New York City,10009,A003922
SF-20965,East,Pennsylvania,Philadelphia,19134,A003923
CB-12025,West,California,Los Angeles,90049,A003924
TC-20980,East,New York,Long Beach,11561,A003925
LW-17215,East,New York,Rochester,14609,A003926
NS-18640,West,California,San Francisco,94109,A003927
JM-15250,Central,Texas,Huntsville,77340,A003928
RF-19345,South,Georgia,East Point,30344,A003929
CA-12055,East,New York,New York City,10009,A003930
KH-16690,West,Oregon,Springfield,97477,A003931
LC-16960,South,Virginia,Arlington,22204,A003932
JL-15130,South,North Carolina,Wilmington,28403,A003933
DM-12955,West,Arizona,Yuma,85364,A003934
MV-18190,West,California,San Bernardino,92404,A003935
NS-18640,East,Maryland,Baltimore,21215,A003936
AS-10630,West,Washington,Seattle,98103,A003937
MT-17815,West,California,San Francisco,94110,A003938
SR-20425,East,New York,New York City,10035,A003939
DK-13375,West,Washington,Seattle,98115,A003940
SV-20935,West,New Mexico,Albuquerque,87105,A003941
RH-19510,West,California,Los Angeles,90045,A003942
SB-20185,West,California,Los Angeles,90045,A003943
CR-12820,Central,Texas,Houston,77041,A003944
EG-13900,East,Pennsylvania,Philadelphia,19140,A003945
RD-19930,Central,Illinois,Chicago,60623,A003946
JM-15865,Central,Texas,San Angelo,76903,A003947
LW-16825,Central,Texas,Pasadena,77506,A003948
RW-19540,West,California,Los Angeles,90049,A003949
BG-11695,Central,Kansas,Garden City,67846,A003950
TT-21220,West,California,Los Angeles,90045,A003951
EB-13930,Central,Illinois,Chicago,60653,A003952
FP-14320,East,Pennsylvania,Philadelphia,19134,A003953
JA-15970,West,California,Modesto,95351,A003954
TS-21655,Central,Texas,Houston,77070,A003955
DP-13000,Central,Illinois,Chicago,60610,A003956
JD-15895,West,California,Riverside,92503,A003957
GH-14485,Central,Texas,Dallas,75081,A003958
RD-19585,West,California,Los Angeles,90008,A003959
CS-12490,South,Florida,Lakeland,33801,A003960
BF-11215,East,New York,New York City,10035,A003961
NK-18490,East,Pennsylvania,Philadelphia,19140,A003962
AZ-10750,West,California,San Diego,92037,A003963
Co-12640,Central,Oklahoma,Lawton,73505,A003964
AG-10675,South,Virginia,Salem,24153,A003965
EM-14140,West,California,Santa Ana,92704,A003966
CA-11965,Central,South Dakota,Rapid City,57701,A003967
RB-19360,West,Washington,Seattle,98115,A003968
RD-19720,East,Connecticut,Middletown,6457,A003969
MS-17830,East,Maryland,Baltimore,21215,A003970
PG-18820,West,California,San Diego,92105,A003971
KB-16240,Central,Texas,Odessa,79762,A003972
RB-19465,East,Connecticut,Milford,6460,A003973
JD-15790,East,New Jersey,Belleville,7109,A003974
JJ-15445,East,New York,New York City,10035,A003975
LT-17110,West,California,San Diego,92105,A003976
AH-10690,West,California,San Francisco,94122,A003977
AB-10060,West,Washington,Seattle,98105,A003978
FM-14380,South,Mississippi,Jackson,39212,A003979
GH-14410,West,California,Los Angeles,90049,A003980
HE-14800,Central,Illinois,Chicago,60623,A003981
SZ-20035,East,New York,New York City,10035,A003982
CM-12115,West,California,Los Angeles,90008,A003983
TG-21310,West,Washington,Des Moines,98198,A003984
DK-12985,West,Oregon,Springfield,97477,A003985
SS-20410,East,Pennsylvania,Philadelphia,19120,A003986
BM-11575,Central,Illinois,Chicago,60653,A003987
MY-17380,Central,Illinois,Chicago,60623,A003988
AG-10900,Central,Illinois,Chicago,60623,A003989
SG-20470,East,Maryland,Rockville,20852,A003990
CC-12370,East,New York,New York City,10011,A003991
LR-16915,South,North Carolina,Durham,27707,A003992
DB-13120,West,California,Santa Barbara,93101,A003993
LP-17095,South,Tennessee,Knoxville,37918,A003994
KD-16495,East,New York,New York City,10024,A003995
SA-20830,South,Florida,Daytona Beach,32114,A003996
BG-11035,South,Tennessee,Nashville,37211,A003997
DM-12955,South,Tennessee,Nashville,37211,A003998
MC-17845,Central,Texas,Dallas,75220,A003999
ML-17395,South,Tennessee,Murfreesboro,37130,A004000
RD-19930,Central,Texas,Dallas,75217,A004001
AB-10015,Central,Texas,Arlington,76017,A004002
EA-14035,West,California,Pasadena,91104,A004003
SF-20065,East,Massachusetts,Everett,2149,A004004
BC-11125,East,New York,Troy,12180,A004005
PF-19165,South,Georgia,Sandy Springs,30328,A004006
SE-20110,West,California,San Jose,95123,A004007
CJ-12010,South,Florida,Jacksonville,32216,A004008
PT-19090,South,Florida,Jacksonville,32216,A004009
LH-16900,East,New York,New York City,10009,A004010
BW-11200,West,California,San Francisco,94122,A004011
BS-11365,South,Georgia,Columbus,31907,A004012
DP-13390,Central,Illinois,Aurora,60505,A004013
CS-12400,East,Pennsylvania,Philadelphia,19134,A004014
MS-17365,Central,Illinois,Chicago,60653,A004015
DK-12895,West,Washington,Seattle,98103,A004016
SN-20560,Central,Michigan,Roseville,48066,A004017
TC-21475,South,Arkansas,Fayetteville,72701,A004018
AM-10705,South,North Carolina,Jacksonville,28540,A004019
AJ-10960,East,New York,New York City,10035,A004020
KH-16360,East,Delaware,Dover,19901,A004021
LP-17095,Central,Illinois,Aurora,60505,A004022
JE-15715,East,New York,New York City,10009,A004023
MY-18295,West,California,El Cajon,92020,A004024
FC-14245,East,Ohio,Springfield,45503,A004025
ND-18460,East,New York,Mount Vernon,10550,A004026
DB-13360,East,Ohio,Lakewood,44107,A004027
LC-16960,South,Florida,Tampa,33614,A004028
BD-11725,South,Georgia,Columbus,31907,A004029
MC-17605,South,North Carolina,Jacksonville,28540,A004030
SZ-20035,Central,Illinois,Saint Charles,60174,A004031
DH-13675,South,Florida,Miami,33180,A004032
LC-16885,East,Ohio,Troy,45373,A004033
JO-15145,West,Washington,Seattle,98103,A004034
MT-17815,East,New York,New York City,10011,A004035
EB-13750,South,Virginia,Arlington,22204,A004036
RS-19765,South,North Carolina,Charlotte,28205,A004037
RB-19435,West,California,Roseville,95661,A004038
OT-18730,Central,Michigan,Detroit,48234,A004039
GZ-14545,West,California,Los Angeles,90036,A004040
NL-18310,West,California,San Francisco,94110,A004041
BG-11740,West,California,Bakersfield,93309,A004042
MT-18070,Central,Oklahoma,Tulsa,74133,A004043
BC-11125,West,California,San Francisco,94122,A004044
GW-14605,Central,Texas,Houston,77036,A004045
BD-11500,South,Georgia,Columbus,31907,A004046
PV-18985,Central,Texas,League City,77573,A004047
HM-14980,South,North Carolina,Burlington,27217,A004048
EM-14065,East,New York,New York City,10009,A004049
SF-20065,Central,Texas,Dallas,75220,A004050
SC-20380,Central,Texas,Houston,77095,A004051
ND-18370,East,New York,Long Beach,11561,A004052
FC-14245,South,Florida,Hialeah,33012,A004053
KL-16555,Central,Illinois,Aurora,60505,A004054
XP-21865,East,New Jersey,Belleville,7109,A004055
FP-14320,East,New York,New York City,10024,A004056
PS-18760,East,Massachusetts,Andover,1810,A004057
CW-11905,East,Delaware,Newark,19711,A004058
KH-16360,South,Virginia,Arlington,22204,A004059
TC-20980,South,Alabama,Decatur,35601,A004060
YS-21880,West,California,Hesperia,92345,A004061
CC-12220,South,Virginia,Chesapeake,23320,A004062
ZD-21925,West,California,Los Angeles,90036,A004063
JK-15370,South,Alabama,Huntsville,35810,A004064
GM-14440,South,Tennessee,Knoxville,37918,A004065
JW-15220,East,Massachusetts,Lawrence,1841,A004066
BO-11350,East,Pennsylvania,Philadelphia,19134,A004067
XP-21865,South,Georgia,Athens,30605,A004068
MM-18055,West,Montana,Great Falls,59405,A004069
TS-21655,Central,Texas,El Paso,79907,A004070
JL-15235,South,Florida,Kissimmee,34741,A004071
SZ-20035,West,Washington,Seattle,98105,A004072
LR-17035,West,California,Santa Clara,95051,A004073
SV-20365,West,California,Los Angeles,90049,A004074
MG-17890,West,California,Fresno,93727,A004075
NC-18415,Central,Texas,Fort Worth,76106,A004076
SC-20680,West,Washington,Seattle,98105,A004077
RO-19780,West,California,San Francisco,94110,A004078
JL-15175,West,California,San Francisco,94110,A004079
PW-19030,South,Florida,Pompano Beach,33068,A004080
MF-18250,Central,Texas,Houston,77095,A004081
CC-12220,Central,Illinois,Chicago,60653,A004082
MH-17440,Central,Texas,Houston,77036,A004083
CD-12790,East,Connecticut,Shelton,6484,A004084
CV-12805,West,California,Oakland,94601,A004085
TB-21625,East,Connecticut,Manchester,6040,A004086
DG-13300,East,New Jersey,Orange,7050,A004087
RD-19810,East,Ohio,Akron,44312,A004088
JB-16045,East,Connecticut,Danbury,6810,A004089
EJ-14155,East,Massachusetts,Franklin,2038,A004090
BD-11620,South,North Carolina,Wilmington,28403,A004091
MR-17545,Central,Texas,Houston,77095,A004092
SR-20425,East,Ohio,Springfield,45503,A004093
TH-21100,West,Arizona,Glendale,85301,A004094
BD-11635,East,New York,New York City,10009,A004095
SM-20950,West,California,Los Angeles,90036,A004096
HE-14800,East,Delaware,Newark,19711,A004097
JK-15640,West,California,San Bernardino,92404,A004098
ON-18715,South,North Carolina,Burlington,27217,A004099
TH-21100,South,Virginia,Salem,24153,A004100
MD-17350,Central,Texas,Dallas,75217,A004101
AH-10075,Central,Texas,Arlington,76017,A004102
ML-17755,Central,Iowa,Marion,52302,A004103
LB-16795,West,Washington,Seattle,98105,A004104
NP-18670,East,New Jersey,Lakewood,8701,A004105
EB-13750,East,Ohio,Cincinnati,45231,A004106
RP-19390,West,Colorado,Thornton,80229,A004107
DC-12850,Central,Michigan,Roseville,48066,A004108
DJ-13510,West,Arizona,Tempe,85281,A004109
CL-12565,East,Pennsylvania,Reading,19601,A004110
NC-18340,Central,Minnesota,Apple Valley,55124,A004111
KN-16450,East,Maryland,Baltimore,21215,A004112
SC-20260,Central,Texas,Corpus Christi,78415,A004113
AM-10705,West,Nevada,Las Vegas,89115,A004114
RA-19945,East,Ohio,Cleveland,44105,A004115
MM-17260,West,Washington,Seattle,98105,A004116
BN-11470,Central,Illinois,Chicago,60623,A004117
JB-16045,East,Ohio,Columbus,43229,A004118
DB-13615,West,Arizona,Tucson,85705,A004119
JB-16045,East,Pennsylvania,Philadelphia,19120,A004120
AH-10075,East,Rhode Island,Cranston,2920,A004121
AI-10855,West,California,San Francisco,94122,A004122
TH-21115,Central,Texas,Houston,77070,A004123
JE-15610,West,California,Los Angeles,90049,A004124
TH-21235,Central,Illinois,Chicago,60653,A004125
JE-15715,Central,Texas,Houston,77070,A004126
AT-10735,East,Connecticut,Bristol,6010,A004127
JH-15820,Central,Michigan,Holland,49423,A004128
DR-12940,West,New Mexico,Albuquerque,87105,A004129
AB-10165,West,Colorado,Louisville,80027,A004130
MC-18100,East,New York,New York City,10024,A004131
IG-15085,East,Connecticut,Norwich,6360,A004132
FH-14275,West,California,San Francisco,94122,A004133
AS-10285,Central,Indiana,Noblesville,46060,A004134
PN-18775,South,Tennessee,Clarksville,37042,A004135
GM-14500,South,Florida,Hollywood,33021,A004136
NC-18625,East,Pennsylvania,York,17403,A004137
TW-21025,West,Arizona,Mesa,85204,A004138
BF-11020,East,New York,New York City,10024,A004139
TT-21460,West,California,San Francisco,94110,A004140
SW-20245,West,California,Los Angeles,90036,A004141
PG-18820,Central,Nebraska,Omaha,68104,A004142
DP-13390,East,Pennsylvania,Philadelphia,19120,A004143
DJ-13510,East,New York,New York City,10024,A004144
EN-13780,Central,Michigan,Grand Rapids,49505,A004145
PB-19150,West,Washington,Seattle,98115,A004146
BD-11560,West,California,Fresno,93727,A004147
SE-20110,South,Virginia,Arlington,22204,A004148
AT-10735,West,California,Los Angeles,90049,A004149
CC-12685,Central,Texas,Lubbock,79424,A004150
AS-10225,West,Colorado,Longmont,80501,A004151
AB-10150,East,New York,Yonkers,10701,A004152
DH-13075,West,California,Los Angeles,90045,A004153
SR-20740,West,California,Los Angeles,90049,A004154
NR-18550,Central,Texas,Amarillo,79109,A004155
SJ-20125,Central,Texas,Dallas,75217,A004156
LC-16885,East,New York,New York City,10035,A004157
NS-18640,Central,Texas,Houston,77041,A004158
NS-18640,South,Florida,Orlando,32839,A004159
HG-14965,South,Kentucky,Florence,41042,A004160
SF-20200,East,New York,New York City,10009,A004161
EM-14065,Central,Texas,Frisco,75034,A004162
DO-13645,East,New Jersey,Paterson,7501,A004163
MY-18295,Central,Wisconsin,Milwaukee,53209,A004164
DB-13615,West,California,San Francisco,94109,A004165
SP-20920,East,Ohio,Columbus,43229,A004166
ME-17320,West,California,Los Angeles,90008,A004167
BS-11755,Central,Michigan,Detroit,48227,A004168
KS-16300,South,Georgia,Columbus,31907,A004169
CC-12475,West,California,San Francisco,94122,A004170
HD-14785,East,Pennsylvania,Philadelphia,19143,A004171
KB-16315,West,California,Los Angeles,90008,A004172
HR-14830,East,Pennsylvania,Philadelphia,19140,A004173
TB-21625,East,New York,New York City,10035,A004174
DS-13180,South,Georgia,Columbus,31907,A004175
GB-14530,West,Colorado,Aurora,80013,A004176
VB-21745,Central,Texas,Houston,77041,A004177
MC-17425,Central,Illinois,Chicago,60623,A004178
CB-12025,South,Alabama,Decatur,35601,A004179
PM-18940,South,Virginia,Springfield,22153,A004180
DC-13285,South,Florida,Plantation,33317,A004181
LA-16780,Central,Texas,Houston,77041,A004182
DJ-13420,Central,Wisconsin,Milwaukee,53209,A004183
MH-18115,South,Florida,Sanford,32771,A004184
BG-11035,Central,Texas,The Colony,75056,A004185
SV-20365,East,Ohio,Troy,45373,A004186
DP-13105,East,New York,Hempstead,11550,A004187
SR-20740,Central,Texas,Dallas,75081,A004188
BT-11680,Central,Texas,Houston,77041,A004189
JK-15640,West,California,San Francisco,94110,A004190
ST-20530,South,Florida,Port Saint Lucie,34952,A004191
TS-21505,East,New Hampshire,Concord,3301,A004192
CM-12190,Central,Minnesota,Rochester,55901,A004193
MC-17590,Central,Texas,San Marcos,78666,A004194
MH-17440,West,California,Escondido,92025,A004195
RD-19720,East,Pennsylvania,Philadelphia,19134,A004196
KB-16240,West,California,Los Angeles,90049,A004197
FC-14335,East,Pennsylvania,Philadelphia,19140,A004198
BD-11770,East,Pennsylvania,Philadelphia,19120,A004199
FH-14365,East,New York,Hempstead,11550,A004200
SO-20335,West,Colorado,Greeley,80634,A004201
PM-19135,South,Florida,Jacksonville,32216,A004202
GD-14590,South,Virginia,Arlington,22204,A004203
PA-19060,West,California,San Francisco,94122,A004204
LS-17200,West,California,Fresno,93727,A004205
JL-15175,West,Nevada,Reno,89502,A004206
CA-12310,Central,Texas,San Antonio,78207,A004207
CM-12160,East,Massachusetts,New Bedford,2740,A004208
BT-11440,East,New York,New York City,10035,A004209
SE-20110,West,California,Oxnard,93030,A004210
HG-14965,West,California,Los Angeles,90036,A004211
PF-19165,West,California,Oakland,94601,A004212
BD-11770,West,Washington,Edmonds,98026,A004213
BT-11395,West,California,Los Angeles,90004,A004214
EM-14095,East,New York,New York City,10024,A004215
LC-17050,Central,Texas,Dallas,75217,A004216
FH-14275,South,Tennessee,Franklin,37064,A004217
CM-12235,West,Arizona,Phoenix,85023,A004218
FM-14380,South,Florida,Miami,33178,A004219
HG-14965,West,Colorado,Colorado Springs,80906,A004220
AG-10525,East,New York,New York City,10011,A004221
OT-18730,East,Pennsylvania,Bethlehem,18018,A004222
SV-20365,East,Pennsylvania,Philadelphia,19140,A004223
JM-16195,South,Kentucky,Louisville,40214,A004224
HM-14980,West,Washington,Seattle,98105,A004225
PO-19180,Central,Wisconsin,Kenosha,53142,A004226
KC-16675,South,Kentucky,Henderson,42420,A004227
DB-13120,Central,Texas,Dallas,75217,A004228
SV-20935,West,Arizona,Peoria,85345,A004229
NS-18640,South,North Carolina,Jacksonville,28540,A004230
MH-17455,West,California,Los Angeles,90032,A004231
RR-19525,South,Tennessee,Nashville,37211,A004232
RH-19555,South,North Carolina,Charlotte,28205,A004233
RP-19390,West,Washington,Seattle,98103,A004234
KB-16600,Central,Illinois,Chicago,60623,A004235
MH-17620,East,Ohio,Cincinnati,45231,A004236
HZ-14950,South,Florida,Fort Lauderdale,33311,A004237
JG-15160,Central,Texas,Houston,77041,A004238
AB-10165,West,California,Lakewood,90712,A004239
HJ-14875,West,California,San Francisco,94122,A004240
CJ-11875,East,Pennsylvania,Philadelphia,19140,A004241
ED-13885,West,Washington,Seattle,98115,A004242
KB-16315,East,Ohio,Cleveland,44105,A004243
JS-16030,Central,Illinois,Decatur,62521,A004244
PO-18850,Central,Texas,Mansfield,76063,A004245
RD-19810,Central,Texas,Houston,77070,A004246
JD-15895,South,Virginia,Richmond,23223,A004247
SR-20740,South,Virginia,Arlington,22204,A004248
TZ-21580,West,California,San Francisco,94122,A004249
TN-21040,West,California,San Diego,92024,A004250
PW-19030,East,New York,Watertown,13601,A004251
AH-10075,West,California,Los Angeles,90036,A004252
AY-10555,East,Pennsylvania,Philadelphia,19140,A004253
SP-20650,East,Ohio,Akron,44312,A004254
ED-13885,West,California,San Francisco,94110,A004255
CR-12625,Central,Michigan,Grand Rapids,49505,A004256
CS-12400,West,California,San Francisco,94109,A004257
TS-21205,South,Tennessee,Nashville,37211,A004258
RP-19390,East,Pennsylvania,Philadelphia,19120,A004259
NF-18475,West,Nevada,Reno,89502,A004260
PP-18955,East,New York,New York City,10009,A004261
JD-16150,West,California,Los Angeles,90008,A004262
EJ-14155,West,California,San Diego,92037,A004263
PW-19240,West,California,San Francisco,94110,A004264
TS-21430,West,California,San Diego,92105,A004265
BM-11650,East,Ohio,Elyria,44035,A004266
AW-10930,Central,Texas,Houston,77070,A004267
MH-17290,South,Florida,Miami,33178,A004268
SW-20275,West,Washington,Seattle,98115,A004269
SP-20860,South,Tennessee,Murfreesboro,37130,A004270
SC-20695,Central,Missouri,Saint Louis,63116,A004271
PW-19030,West,Washington,Seattle,98105,A004272
CS-12250,East,New York,New York City,10024,A004273
RP-19855,Central,Minnesota,Woodbury,55125,A004274
CS-12175,South,Tennessee,Chattanooga,37421,A004275
MJ-17740,East,Pennsylvania,Philadelphia,19140,A004276
JG-15160,South,Louisiana,Lafayette,70506,A004277
AG-10765,Central,Indiana,Lawrence,46226,A004278
CK-12205,West,Oregon,Hillsboro,97123,A004279
HD-14785,East,Massachusetts,Cambridge,2138,A004280
BO-11350,West,California,San Diego,92105,A004281
LC-16885,East,New York,New York City,10009,A004282
RB-19465,South,Florida,Tallahassee,32303,A004283
JD-16015,East,Ohio,Toledo,43615,A004284
MF-17665,East,Maryland,Columbia,21044,A004285
BF-11170,South,Georgia,Atlanta,30318,A004286
FO-14305,West,California,Sacramento,95823,A004287
BB-11545,Central,Texas,Fort Worth,76106,A004288
IL-15100,East,Ohio,Columbus,43229,A004289
PO-19180,West,Colorado,Louisville,80027,A004290
DB-13555,South,North Carolina,Raleigh,27604,A004291
LC-16960,East,New York,New York City,10024,A004292
MP-18175,Central,Illinois,Chicago,60623,A004293
EA-14035,Central,Texas,Huntsville,77340,A004294
BM-11785,West,Oregon,Salem,97301,A004295
CM-12715,Central,Texas,Houston,77070,A004296
JD-16150,West,Idaho,Twin Falls,83301,A004297
AS-10630,South,Tennessee,Knoxville,37918,A004298
CM-11815,West,Arizona,Phoenix,85023,A004299
JE-15715,South,North Carolina,Monroe,28110,A004300
AG-10525,South,Virginia,Richmond,23223,A004301
BP-11095,West,California,Los Angeles,90008,A004302
MJ-17740,West,Utah,Orem,84057,A004303
VM-21685,East,Vermont,Burlington,5408,A004304
KT-16480,East,Pennsylvania,Philadelphia,19134,A004305
CS-12250,Central,Illinois,Chicago,60623,A004306
AB-10015,Central,Oklahoma,Oklahoma City,73120,A004307
AH-10030,East,New York,New York City,10035,A004308
DO-13435,West,Utah,Salt Lake City,84106,A004309
MC-17590,East,New York,Utica,13501,A004310
JF-15190,East,Pennsylvania,Philadelphia,19134,A004311
SM-20950,West,California,Los Angeles,90004,A004312
SP-20650,Central,Michigan,Jackson,49201,A004313
CK-12760,West,Arizona,Glendale,85301,A004314
PW-19240,East,Delaware,Wilmington,19805,A004315
EB-14170,Central,Texas,Austin,78745,A004316
DK-13090,South,Florida,Orlando,32839,A004317
TB-21055,East,Pennsylvania,Reading,19601,A004318
AG-10900,East,Pennsylvania,Philadelphia,19134,A004319
BB-11545,Central,Missouri,Saint Charles,63301,A004320
VP-21760,Central,Indiana,Indianapolis,46203,A004321
RP-19270,West,Washington,Seattle,98115,A004322
DH-13675,South,Virginia,Harrisonburg,22801,A004323
SW-20455,East,New York,Rochester,14609,A004324
KF-16285,South,Georgia,Sandy Springs,30328,A004325
JR-16210,West,California,San Francisco,94110,A004326
JC-16105,Central,Minnesota,Minneapolis,55407,A004327
BP-11290,East,Ohio,Columbus,43229,A004328
FA-14230,South,North Carolina,Raleigh,27604,A004329
DN-13690,East,New York,New York City,10011,A004330
FO-14305,East,Pennsylvania,Philadelphia,19143,A004331
DP-13105,West,Idaho,Meridian,83642,A004332
JW-15220,West,California,Sacramento,95823,A004333
TT-21460,South,North Carolina,Charlotte,28205,A004334
SN-20560,East,New Jersey,Paterson,7501,A004335
JM-15865,South,Virginia,Arlington,22204,A004336
SB-20185,Central,Illinois,Chicago,60653,A004337
CC-12475,West,California,San Diego,92037,A004338
SH-19975,West,Washington,Seattle,98105,A004339
RB-19435,East,Ohio,Columbus,43229,A004340
TC-21295,Central,Texas,Houston,77095,A004341
CT-11995,Central,Texas,Irving,75061,A004342
GZ-14470,East,New Jersey,Morristown,7960,A004343
AM-10360,West,California,Los Angeles,90008,A004344
AH-10120,Central,Illinois,Aurora,60505,A004345
MY-18295,South,North Carolina,Durham,27707,A004346
BS-11590,East,Ohio,Columbus,43229,A004347
BB-10990,West,California,Los Angeles,90036,A004348
ML-17755,West,California,Stockton,95207,A004349
FC-14245,Central,Missouri,Columbia,65203,A004350
CR-12625,South,Georgia,Columbus,31907,A004351
LC-16960,West,California,San Diego,92037,A004352
GZ-14470,Central,Texas,Texas City,77590,A004353
BD-11320,West,California,Los Angeles,90004,A004354
EM-14095,South,Virginia,Springfield,22153,A004355
BP-11290,Central,Illinois,Decatur,62521,A004356
SU-20665,East,New York,New York City,10009,A004357
AY-10555,West,California,San Francisco,94110,A004358
EM-13825,West,California,Moreno Valley,92553,A004359
